GeoFIPS,GeoName,Region,Table,LineCode,IndustryClassification,Description,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
32000,Nevada,8,CA30,260,...,  Proprietors employment,177061,199525,203879,214493,230310,251020,274227,287630,313609,317947,327860,324162,340835,339610,353595,359213,372704,381838
32000,Nevada,8,CA30,270,...,    Farm proprietors employment 6/,2874,2902,2942,2912,2776,2710,2699,2641,2732,2867,3026,3254,3387,3567,3607,3652,3678,3500
32000,Nevada,8,CA30,280,...,    Nonfarm proprietors employment,174187,196623,200937,211581,227534,248310,271528,284989,310877,315080,324834,320908,337448,336043,349988,355561,369026,378338
32000,Nevada,8,CA30,290,...,Average earnings per job (dollars),38555,39757,41307,41913,42209,43880,45661,47257,47141,45768,45908,47749,47850,48127,47887,48609,50051,50443
32000,Nevada,8,CA30,300,...,  Average wages and salaries,32104,33244,34077,34976,36153,38039,39662,40975,42979,43931,43617,43635,44355,44962,45467,46151,47166,48343
32000,Nevada,8,CA30,310,...,  Average nonfarm proprietors' income,32423,34076,39165,36997,30607,29809,31075,33947,24080,12754,15254,21525,22405,20201,20008,16397,18427,17829
33000,New Hampshire,1,CA30,10,...,Personal income (thousands of dollars),39010030,43966312,46228337,47123075,48126373,51105354,53136817,57259284,59325737,61011388,60201229,62087848,65339834,68481909,68261645,69623534,72548919,74687026
33000,New Hampshire,1,CA30,45,...,  Net earnings by place of residence,28201353,32032419,33863979,34536312,35386646,37371931,39010561,41641407,42293006,42701576,42005117,43571657,45214893,46423763,45953458,47193531,49084685,50410760
33000,New Hampshire,1,CA30,50,...,  Personal current transfer receipts,3958152,4261177,4652923,5064592,5195066,5681780,5928431,6331338,6870233,7957525,8576643,9131967,9080633,9231373,9407225,10024631,10737057,11321507
33000,New Hampshire,1,CA30,60,...,    Income maintenance benefits 1/,252934,254241,247474,276403,305458,323360,364926,388277,406489,543200,737843,820366,824485,821982,655995,632518,613411,602437
33000,New Hampshire,1,CA30,70,...,    Unemployment insurance compensation,31085,27394,64672,152488,153774,96592,83984,88339,100891,150852,396100,364345,221918,186771,141088,106247,88696,76719
33000,New Hampshire,1,CA30,80,...,    Retirement and other,3674133,3979542,4340777,4635701,4735834,5261828,5479521,5854722,6362853,7263473,7442700,7947256,8034230,8222620,8610142,9285866,10034950,10642351
33000,New Hampshire,1,CA30,90,...,"  Dividends, interest, and rent 2/",6850525,7672716,7711435,7522171,7544661,8051643,8197825,9286539,10162498,10352287,9619469,9384224,11044308,12826773,12900962,12405372,12727177,12954759
33000,New Hampshire,1,CA30,100,...,  Population (persons) 3/,1222014,1239882,1255517,1269089,1279840,1290121,1298492,1308389,1312540,1315906,1316102,1316872,1318473,1321182,1322687,1328743,1330111,1334795
33000,New Hampshire,1,CA30,110,...,  Per capita personal income 4/,31923,35460,36820,37131,37603,39613,40922,43763,45199,46365,45742,47148,49557,51834,51608,52398,54544,55954
33000,New Hampshire,1,CA30,120,...,  Per capita net earnings 4/,23078,25835,26972,27213,27649,28968,30043,31826,32222,32450,31916,33087,34293,35138,34743,35517,36903,37767
33000,New Hampshire,1,CA30,130,...,  Per capita personal current transfer receipts 4/,3239,3437,3706,3991,4059,4404,4566,4839,5234,6047,6517,6935,6887,6987,7112,7544,8072,8482
33000,New Hampshire,1,CA30,140,...,    Per capita income maintenance benefits 4/,207,205,197,218,239,251,281,297,310,413,561,623,625,622,496,476,461,451
33000,New Hampshire,1,CA30,150,...,    Per capita unemployment insurance compensation 4/,25,22,52,120,120,75,65,68,77,115,301,277,168,141,107,80,67,57
33000,New Hampshire,1,CA30,160,...,    Per capita retirement and other 4/,3007,3210,3457,3653,3700,4079,4220,4475,4848,5520,5655,6035,6094,6224,6510,6988,7544,7973
33000,New Hampshire,1,CA30,170,...,"  Per capita dividends, interest, and rent 4/",5606,6188,6142,5927,5895,6241,6313,7098,7743,7867,7309,7126,8377,9709,9754,9336,9569,9705
33000,New Hampshire,1,CA30,180,...,  Earnings by place of work,27722695,31193897,33117137,33956156,34976365,36948139,38592837,41124234,41815818,42324987,42154495,43422272,44194746,45091577,45541984,47217146,48739307,50157634
33000,New Hampshire,1,CA30,190,...,    Wages and salaries,19560012,21673479,22310997,22565486,23377194,24861228,25963958,27444014,28496230,29097474,28036362,28491292,29496301,30490101,31239215,33033729,34490386,35730974
33000,New Hampshire,1,CA30,200,...,    Supplements to wages and salaries,3922336,4330325,4702113,4929694,5269240,5648745,5985033,6225380,6479209,6736253,7078882,7535900,7544756,7270993,7480822,7623007,7946273,7874182
33000,New Hampshire,1,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,2578244,2848747,3166270,3378316,3640159,3884297,4165068,4344352,4536338,4731118,5056921,5425944,5323776,4991670,5209903,5306179,5575549,5434613
33000,New Hampshire,1,CA30,202,...,      Employer contributions for government social insurance,1344092,1481578,1535843,1551378,1629081,1764448,1819965,1881028,1942871,2005135,2021961,2109956,2220980,2279323,2270919,2316828,2370724,2439569
33000,New Hampshire,1,CA30,210,...,    Proprietors' income,4240347,5190093,6104027,6460976,6329931,6438166,6643846,7454840,6840379,6491260,7039251,7395080,7153689,7330483,6821947,6560410,6302648,6552478
33000,New Hampshire,1,CA30,220,...,      Farm proprietors' income,12322,8089,5195,-1648,9619,19618,18589,5949,1904,-6195,-18164,-6622,-3150,4507,8130,-5890,-501,-1248
33000,New Hampshire,1,CA30,230,...,      Nonfarm proprietors' income,4228025,5182004,6098832,6462624,6320312,6418548,6625257,7448891,6838475,6497455,7057415,7401702,7156839,7325976,6813817,6566300,6303149,6553726
33000,New Hampshire,1,CA30,240,...,Total employment (number of jobs),760940,783550,788156,788803,798207,813847,826687,836792,849585,846865,823627,814408,819722,824809,835383,845159,861347,876100
33000,New Hampshire,1,CA30,250,...,  Wage and salary employment,620478,637473,640651,636208,637840,644811,649969,656964,660440,658979,635883,630596,634658,640890,647438,656097,666962,677409
33000,New Hampshire,1,CA30,260,...,  Proprietors employment,140462,146077,147505,152595,160367,169036,176718,179828,189145,187886,187744,183812,185064,183919,187945,189062,194385,198691
33000,New Hampshire,1,CA30,270,...,    Farm proprietors employment 6/,3076,3078,3264,3481,3404,3328,3327,3265,3968,3979,3997,4048,4041,4061,4124,4127,4147,4144
33000,New Hampshire,1,CA30,280,...,    Nonfarm proprietors employment,137386,142999,144241,149114,156963,165708,173391,176563,185177,183907,183747,179764,181023,179858,183821,184935,190238,194547
33000,New Hampshire,1,CA30,290,...,Average earnings per job (dollars),36432,39811,42019,43048,43819,45399,46684,49145,49219,49978,51182,53318,53914,54669,54516,55868,56585,57251
33000,New Hampshire,1,CA30,300,...,  Average wages and salaries,31524,33999,34826,35469,36651,38556,39946,41774,43147,44155,44090,45182,46476,47575,48251,50349,51713,52747
33000,New Hampshire,1,CA30,310,...,  Average nonfarm proprietors' income,30775,36238,42282,43340,40266,38734,38210,42188,36929,35330,38408,41175,39536,40732,37068,35506,33133,33687
34000,New Jersey,2,CA30,10,...,Personal income (thousands of dollars),301576276,332255755,344672849,353295773,363070991,379117636,392400318,418875514,438838772,455850397,442746079,451895490,473742591,490610937,494040279,514382313,538220307,549835795
34000,New Jersey,2,CA30,45,...,  Net earnings by place of residence,212022624,234413185,243352826,250886706,259172700,270851682,280325872,294570161,304321161,312736195,300836067,307086821,320181112,331640868,334728430,347456816,362139241,369825997
34000,New Jersey,2,CA30,50,...,  Personal current transfer receipts,33039275,35261621,39190314,42373188,42856533,43443173,45731189,49668144,52017954,58745574,65257717,70688578,71490852,70253007,70908450,73703211,76433818,79080242
34000,New Jersey,2,CA30,60,...,    Income maintenance benefits 1/,2205815,2157954,2299864,2489398,2707895,2896339,3332012,3654313,4017995,4555400,5364343,6120123,6618901,6622617,6722301,6828843,6879351,6819651
34000,New Jersey,2,CA30,70,...,    Unemployment insurance compensation,1109759,1144064,1575957,2866674,2680703,1975644,1772304,1732937,1887808,2855211,6868971,7625500,6270922,5269656,4078328,2241242,1998290,1913825
34000,New Jersey,2,CA30,80,...,    Retirement and other,29723701,31959603,35314493,37017116,37467935,38571190,40626873,44280894,46112151,51334963,53024403,56942955,58601029,58360734,60107821,64633126,67556177,70346766
34000,New Jersey,2,CA30,90,...,"  Dividends, interest, and rent 2/",56514377,62580949,62129709,60035879,61041758,64822781,66343257,74637209,82499657,84368628,76652295,74120091,82070627,88717062,88403399,93222286,99647248,100929556
34000,New Jersey,2,CA30,100,...,  Population (persons) 3/,8359592,8430621,8492671,8552643,8601402,8634561,8651974,8661679,8677885,8711090,8755602,8803729,8841243,8873211,8899162,8925001,8935421,8944469
34000,New Jersey,2,CA30,110,...,  Per capita personal income 4/,36075,39411,40585,41308,42211,43907,45354,48360,50570,52330,50567,51330,53583,55291,55515,57634,60234,61472
34000,New Jersey,2,CA30,120,...,  Per capita net earnings 4/,25363,27805,28654,29334,30131,31368,32400,34008,35069,35901,34359,34881,36214,37376,37613,38931,40529,41347
34000,New Jersey,2,CA30,130,...,  Per capita personal current transfer receipts 4/,3952,4183,4615,4954,4983,5031,5286,5734,5994,6744,7453,8029,8086,7917,7968,8258,8554,8841
34000,New Jersey,2,CA30,140,...,    Per capita income maintenance benefits 4/,264,256,271,291,315,335,385,422,463,523,613,695,749,746,755,765,770,762
34000,New Jersey,2,CA30,150,...,    Per capita unemployment insurance compensation 4/,133,136,186,335,312,229,205,200,218,328,785,866,709,594,458,251,224,214
34000,New Jersey,2,CA30,160,...,    Per capita retirement and other 4/,3556,3791,4158,4328,4356,4467,4696,5112,5314,5893,6056,6468,6628,6577,6754,7242,7560,7865
34000,New Jersey,2,CA30,170,...,"  Per capita dividends, interest, and rent 4/",6760,7423,7316,7020,7097,7507,7668,8617,9507,9685,8755,8419,9283,9998,9934,10445,11152,11284
34000,New Jersey,2,CA30,180,...,  Earnings by place of work,214248554,235375597,243399106,250713076,257790115,268633800,277552973,290690885,300060266,307912230,302609047,305338615,311896121,323911299,331726527,342841746,356293724,364380598
34000,New Jersey,2,CA30,190,...,    Wages and salaries,159052400,174304126,177042075,179841170,184583153,192465013,199878257,210426497,219786983,224109424,214843730,217259794,221689298,228107102,234043196,240561950,251064917,256477965
34000,New Jersey,2,CA30,200,...,    Supplements to wages and salaries,32647798,35396077,37086226,39688844,41867445,44713901,47935469,48022270,49658776,50327677,51328862,51540358,52678650,54848230,56081470,58088196,57345584,57462731
34000,New Jersey,2,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,20948023,22779323,23984322,26398536,28513531,30745123,33384995,33115676,33733786,33957257,35345056,35227003,35726156,37369650,38107916,39717197,38379426,38404445
34000,New Jersey,2,CA30,202,...,      Employer contributions for government social insurance,11699775,12616754,13101904,13290308,13353914,13968778,14550474,14906594,15924990,16370420,15983806,16313355,16952494,17478580,17973554,18370999,18966158,19058286
34000,New Jersey,2,CA30,210,...,    Proprietors' income,22548356,25675394,29270805,31183062,31339517,31454886,29739247,32242118,30614507,33475129,36436455,36538463,37528173,40955967,41601861,44191600,47883223,50439902
34000,New Jersey,2,CA30,220,...,      Farm proprietors' income,65867,127646,62303,30067,73065,93926,144772,154367,120646,92824,115027,96829,145986,132612,93947,27623,120436,-468
34000,New Jersey,2,CA30,230,...,      Nonfarm proprietors' income,22482489,25547748,29208502,31152995,31266452,31360960,29594475,32087751,30493861,33382305,36321428,36441634,37382187,40823355,41507914,44163977,47762787,50440370
34000,New Jersey,2,CA30,240,...,Total employment (number of jobs),4570727,4749272,4776810,4793591,4827884,4914980,4997158,5064551,5139862,5136323,5009609,4964511,5023890,5056431,5134797,5209825,5305660,5396080
34000,New Jersey,2,CA30,250,...,  Wage and salary employment,3927176,4057425,4059472,4052131,4044351,4073426,4105791,4140848,4152832,4126107,3968683,3911956,3908751,3940169,3980038,4013405,4064830,4121989
34000,New Jersey,2,CA30,260,...,  Proprietors employment,643551,691847,717338,741460,783533,841554,891367,923703,987030,1010216,1040926,1052555,1115139,1116262,1154759,1196420,1240830,1274091
34000,New Jersey,2,CA30,270,...,    Farm proprietors employment 6/,9369,9408,9591,9492,9095,8849,8717,8517,8907,8613,8444,8344,8221,7929,8015,8020,8087,8083
34000,New Jersey,2,CA30,280,...,    Nonfarm proprietors employment,634182,682439,707747,731968,774438,832705,882650,915186,978123,1001603,1032482,1044211,1106918,1108333,1146744,1188400,1232743,1266008
34000,New Jersey,2,CA30,290,...,Average earnings per job (dollars),46874,49560,50954,52302,53396,54656,55542,57397,58379,59948,60406,61504,62083,64059,64604,65807,67154,67527
34000,New Jersey,2,CA30,300,...,  Average wages and salaries,40500,42959,43612,44382,45640,47249,48682,50817,52925,54315,54135,55537,56716,57893,58804,59940,61765,62222
34000,New Jersey,2,CA30,310,...,  Average nonfarm proprietors' income,35451,37436,41270,42561,40373,37662,33529,35061,31176,33329,35179,34899,33771,36833,36196,37163,38745,39842
35000,New Mexico,6,CA30,10,...,Personal income (thousands of dollars),38829685,41839377,45083587,46519758,48555144,51749008,55562615,59578677,63091733,67250834,66243018,68361950,72175501,73822778,72465608,76593172,78996822,80064958
35000,New Mexico,6,CA30,45,...,  Net earnings by place of residence,24915002,27142481,29058649,30250303,31759576,33893112,35934227,38367233,39983609,41861126,40511863,41447906,43788808,44174272,43056321,44560001,45211198,45713781
35000,New Mexico,6,CA30,50,...,  Personal current transfer receipts,6050663,6422972,7169350,7870398,8431354,8992769,9705461,10591886,11517164,13251004,14662050,15867386,16060509,16027064,16189859,17697159,19086123,19366806
35000,New Mexico,6,CA30,60,...,    Income maintenance benefits 1/,809410,788889,800676,867092,952792,1038264,1131813,1156472,1319181,1410175,1716894,1985047,2027832,2058395,2091804,2068992,2131553,2110471
35000,New Mexico,6,CA30,70,...,    Unemployment insurance compensation,96535,85270,106587,174933,180216,146087,126167,112642,137024,206513,549318,765112,636060,446859,324323,207961,182784,191825
35000,New Mexico,6,CA30,80,...,    Retirement and other,5144718,5548813,6262087,6828373,7298346,7808418,8447481,9322772,10060959,11634316,12395838,13117227,13396617,13521810,13773732,15420206,16771786,17064510
35000,New Mexico,6,CA30,90,...,"  Dividends, interest, and rent 2/",7864020,8273924,8855588,8399057,8364214,8863127,9922927,10619558,11590960,12138704,11069105,11046658,12326184,13621442,13219428,14336012,14699501,14984371
35000,New Mexico,6,CA30,100,...,  Population (persons) 3/,1808082,1821204,1831690,1855309,1877574,1903808,1932274,1962137,1990070,2010662,2036802,2064756,2077756,2083784,2085193,2083024,2080328,2081015
35000,New Mexico,6,CA30,110,...,  Per capita personal income 4/,21476,22973,24613,25074,25861,27182,28755,30364,31703,33447,32523,33109,34737,35427,34752,36770,37973,38474
35000,New Mexico,6,CA30,120,...,  Per capita net earnings 4/,13780,14904,15864,16305,16915,17803,18597,19554,20092,20820,19890,20074,21075,21199,20649,21392,21733,21967
35000,New Mexico,6,CA30,130,...,  Per capita personal current transfer receipts 4/,3346,3527,3914,4242,4491,4724,5023,5398,5787,6590,7199,7685,7730,7691,7764,8496,9175,9306
35000,New Mexico,6,CA30,140,...,    Per capita income maintenance benefits 4/,448,433,437,467,507,545,586,589,663,701,843,961,976,988,1003,993,1025,1014
35000,New Mexico,6,CA30,150,...,    Per capita unemployment insurance compensation 4/,53,47,58,94,96,77,65,57,69,103,270,371,306,214,156,100,88,92
35000,New Mexico,6,CA30,160,...,    Per capita retirement and other 4/,2845,3047,3419,3680,3887,4101,4372,4751,5056,5786,6086,6353,6448,6489,6605,7403,8062,8200
35000,New Mexico,6,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4349,4543,4835,4527,4455,4655,5135,5412,5824,6037,5435,5350,5932,6537,6340,6882,7066,7201
35000,New Mexico,6,CA30,180,...,  Earnings by place of work,27885597,30269548,32439776,33927953,35720707,38084012,40401295,43131506,44958411,47215893,45811769,46865853,48792635,49267804,48919423,50638154,51611287,52163059
35000,New Mexico,6,CA30,190,...,    Wages and salaries,20521192,21943058,23288778,24327708,25462850,27008934,28709341,30784224,32513068,34005059,33259758,33539114,34211690,35006147,35419660,36632427,37466005,37640494
35000,New Mexico,6,CA30,200,...,    Supplements to wages and salaries,4673966,5017407,5299497,5763010,6270246,6795215,7335945,7666850,8028999,8357230,8275359,8700767,9129103,9515894,9176815,9187558,9560643,10021128
35000,New Mexico,6,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,3144605,3399964,3567805,3939440,4355433,4802058,5231885,5378946,5634916,5819113,5758272,6119835,6437529,6763330,6371869,6295179,6426663,6913047
35000,New Mexico,6,CA30,202,...,      Employer contributions for government social insurance,1529361,1617443,1731692,1823570,1914813,1993157,2104060,2287904,2394083,2538117,2517087,2580932,2691574,2752564,2804946,2892379,3133980,3108081
35000,New Mexico,6,CA30,210,...,    Proprietors' income,2690439,3309083,3851501,3837235,3987611,4279863,4356009,4680432,4416344,4853604,4276652,4625972,5451842,4745763,4322948,4818169,4584639,4501437
35000,New Mexico,6,CA30,220,...,      Farm proprietors' income,501245,347113,590910,328095,374946,661169,640298,371196,592391,376502,27162,527052,799158,700300,624118,925799,527261,346672
35000,New Mexico,6,CA30,230,...,      Nonfarm proprietors' income,2189194,2961970,3260591,3509140,3612665,3618694,3715711,4309236,3823953,4477102,4249490,4098920,4652684,4045463,3698830,3892370,4057378,4154765
35000,New Mexico,6,CA30,240,...,Total employment (number of jobs),941278,964287,976540,984748,1003633,1028178,1051460,1080732,1105413,1107869,1075660,1060716,1065291,1067757,1075867,1083933,1092505,1099260
35000,New Mexico,6,CA30,250,...,  Wage and salary employment,765160,781167,792102,801625,813109,830075,845476,868518,878592,881856,849122,837320,837281,839789,846896,852979,860662,862115
35000,New Mexico,6,CA30,260,...,  Proprietors employment,176118,183120,184438,183123,190524,198103,205984,212214,226821,226013,226538,223396,228010,227968,228971,230954,231843,237145
35000,New Mexico,6,CA30,270,...,    Farm proprietors employment 6/,15428,15227,17825,14530,16045,15632,15588,15255,18193,18041,18270,19083,20715,21436,21547,21473,21405,21307
35000,New Mexico,6,CA30,280,...,    Nonfarm proprietors employment,160690,167893,166613,168593,174479,182471,190396,196959,208628,207972,208268,204313,207295,206532,207424,209481,210438,215838
35000,New Mexico,6,CA30,290,...,Average earnings per job (dollars),29625,31391,33219,34453,35591,37040,38424,39910,40671,42619,42589,44183,45802,46141,45470,46717,47241,47453
35000,New Mexico,6,CA30,300,...,  Average wages and salaries,26819,28090,29401,30348,31315,32538,33956,35445,37006,38561,39170,40055,40860,41684,41823,42946,43532,43661
35000,New Mexico,6,CA30,310,...,  Average nonfarm proprietors' income,13624,17642,19570,20814,20705,19832,19516,21879,18329,21527,20404,20062,22445,19588,17832,18581,19281,19249
36000,New York,2,CA30,10,...,Personal income (thousands of dollars),635108291,682613900,709589003,709926775,723980267,759622890,793176071,849172187,908162948,927888435,905801349,934270262,991352307,1053660783,1072125105,1109516679,1155937626,1176080244
36000,New York,2,CA30,45,...,  Net earnings by place of residence,427660359,462757433,485479746,485730413,491033209,510122396,521381572,552279814,580391217,588303183,574670767,592645723,627020860,664008506,670301509,691789061,715761904,729107783
36000,New York,2,CA30,50,...,  Personal current transfer receipts,96166747,100646255,107378084,116669231,121505181,130900342,130232745,137594917,143736249,157139160,172112158,182437511,185743179,184833018,186785245,191216596,201308911,205911672
36000,New York,2,CA30,60,...,    Income maintenance benefits 1/,11641880,11566811,12110574,12928149,13411749,14314661,15128888,15630666,15851515,16528903,19651003,21098565,21307653,21821987,22112384,22302198,22125207,21729374
36000,New York,2,CA30,70,...,    Unemployment insurance compensation,1621989,1676162,2657539,4271086,3947914,2642862,2435800,2258260,2179608,3330207,8421079,9273762,7491386,6948281,4984747,2546078,2313412,2177650
36000,New York,2,CA30,80,...,    Retirement and other,82902878,87403282,92609971,99469996,104145518,113942819,112668057,119705991,125705126,137280050,144040076,152065184,156944140,156062750,159688114,166368320,176870292,182004648
36000,New York,2,CA30,90,...,"  Dividends, interest, and rent 2/",111281185,119210212,116731173,107527131,111441877,118600152,141561754,159297456,184035482,182446092,159018424,159187028,178588268,204819259,215038351,226511022,238866811,241060789
36000,New York,2,CA30,100,...,  Population (persons) 3/,18882725,19001780,19082838,19137800,19175939,19171567,19132610,19104631,19132335,19212436,19307066,19402640,19519529,19602769,19673546,19718515,19747183,19745289
36000,New York,2,CA30,110,...,  Per capita personal income 4/,33634,35924,37185,37096,37755,39622,41457,44448,47467,48296,46916,48152,50788,53751,54496,56268,58537,59563
36000,New York,2,CA30,120,...,  Per capita net earnings 4/,22648,24353,25441,25381,25607,26608,27251,28908,30336,30621,29765,30545,32123,33873,34071,35083,36246,36926
36000,New York,2,CA30,130,...,  Per capita personal current transfer receipts 4/,5093,5297,5627,6096,6336,6828,6807,7202,7513,8179,8914,9403,9516,9429,9494,9697,10194,10428
36000,New York,2,CA30,140,...,    Per capita income maintenance benefits 4/,617,609,635,676,699,747,791,818,829,860,1018,1087,1092,1113,1124,1131,1120,1100
36000,New York,2,CA30,150,...,    Per capita unemployment insurance compensation 4/,86,88,139,223,206,138,127,118,114,173,436,478,384,354,253,129,117,110
36000,New York,2,CA30,160,...,    Per capita retirement and other 4/,4390,4600,4853,5198,5431,5943,5889,6266,6570,7145,7460,7837,8040,7961,8117,8437,8957,9218
36000,New York,2,CA30,170,...,"  Per capita dividends, interest, and rent 4/",5893,6274,6117,5619,5812,6186,7399,8338,9619,9496,8236,8204,9149,10448,10930,11487,12096,12209
36000,New York,2,CA30,180,...,  Earnings by place of work,506472016,549264107,575255061,570962686,577487839,605980142,626613870,669579173,711206512,719201436,693591079,719980431,752360247,793419698,811753488,841779648,872181197,889637314
36000,New York,2,CA30,190,...,    Wages and salaries,360177591,394830380,404771436,395049132,401331388,426400159,446776361,481693076,523001969,534261389,496999509,518423361,538194838,553894438,565156056,600987485,627391960,639447704
36000,New York,2,CA30,200,...,    Supplements to wages and salaries,77425576,83913124,89042025,92535182,98757348,105445950,111259109,116026998,122682808,127919260,129071104,134431999,137147380,141328077,146375878,148288677,153270190,154255469
36000,New York,2,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,52383454,56801876,60708905,63596146,68833333,74072840,78731680,81895082,86886624,90809032,93335108,97725950,99100706,102043625,105461633,104881549,107999751,108255414
36000,New York,2,CA30,202,...,      Employer contributions for government social insurance,25042122,27111248,28333120,28939036,29924015,31373110,32527429,34131916,35796184,37110228,35735996,36706049,38046674,39284452,40914245,43407128,45270439,46000055
36000,New York,2,CA30,210,...,    Proprietors' income,68868849,70520603,81441600,83378372,77399103,74134033,68578400,71859099,65521735,57020787,67520466,67125071,77018029,98197183,100221554,92503486,91519047,95934141
36000,New York,2,CA30,220,...,      Farm proprietors' income,343903,282764,409605,77477,280445,502560,589096,373296,606023,651741,197099,746745,1223537,856783,1264070,1226019,502957,146078
36000,New York,2,CA30,230,...,      Nonfarm proprietors' income,68524946,70237839,81031995,83300895,77118658,73631473,67989304,71485803,64915712,56369046,67323367,66378326,75794492,97340400,98957484,91277467,91016090,95788063
36000,New York,2,CA30,240,...,Total employment (number of jobs),10166417,10424602,10438575,10352848,10381362,10527094,10662975,10821150,11095423,11215947,11011154,11015385,11307382,11439786,11623787,11874231,12106726,12291926
36000,New York,2,CA30,250,...,  Wage and salary employment,8669419,8840737,8791103,8665136,8621353,8678898,8733698,8820630,8951859,9017661,8751639,8718528,8821283,8939979,9055889,9228244,9392859,9506287
36000,New York,2,CA30,260,...,  Proprietors employment,1496998,1583865,1647472,1687712,1760009,1848196,1929277,2000520,2143564,2198286,2259515,2296857,2486099,2499807,2567898,2645987,2713867,2785639
36000,New York,2,CA30,270,...,    Farm proprietors employment 6/,39735,38963,38249,37087,35404,33587,32944,31639,32263,32649,32482,32328,32281,31467,32230,32249,32657,32637
36000,New York,2,CA30,280,...,    Nonfarm proprietors employment,1457263,1544902,1609223,1650625,1724605,1814609,1896333,1968881,2111301,2165637,2227033,2264529,2453818,2468340,2535668,2613738,2681210,2753002
36000,New York,2,CA30,290,...,Average earnings per job (dollars),49818,52689,55109,55150,55627,57564,58765,61877,64099,64123,62990,65361,66537,69356,69836,70891,72041,72376
36000,New York,2,CA30,300,...,  Average wages and salaries,41546,44660,46043,45591,46551,49131,51155,54610,58424,59246,56789,59462,61011,61957,62408,65125,66795,67266
36000,New York,2,CA30,310,...,  Average nonfarm proprietors' income,47023,45464,50355,50466,44717,40577,35853,36308,30747,26029,30230,29312,30888,39436,39026,34922,33946,34794
37000,North Carolina,5,CA30,10,...,Personal income (thousands of dollars),207864019,221218690,227904776,231273894,240333313,261816800,280648703,304185004,328369034,351987808,338669437,337729995,352009519,376200549,372140736,392986046,415234837,428638808
37000,North Carolina,5,CA30,45,...,  Net earnings by place of residence,141060179,150369246,153285490,154912405,160850648,175078640,186497632,202653407,216920238,230868894,216880622,213845658,220054695,238325289,232667685,244254204,256817433,266732352
37000,North Carolina,5,CA30,50,...,  Personal current transfer receipts,28061784,30026235,33502555,36248005,38139341,41118327,44562299,48568673,52263442,59409324,66440903,70555480,72376339,74031342,75496756,78485744,82701767,84955332
37000,North Carolina,5,CA30,60,...,    Income maintenance benefits 1/,3356164,3239426,3279397,3917064,4148492,4547928,4992851,5308963,5394979,5933008,7068058,7728062,8012867,8218939,8496453,8549104,8534434,8467881
37000,North Carolina,5,CA30,70,...,    Unemployment insurance compensation,453174,518506,971454,1507859,1419902,1017350,799784,834376,860115,1506739,4297343,4615809,4091843,2843173,1531294,491930,315237,257770
37000,North Carolina,5,CA30,80,...,    Retirement and other,24252446,26268303,29251704,30823082,32570947,35553049,38769664,42425334,46008348,51969577,55075502,58211609,60271629,62969230,65469009,69444710,73852096,76229681
37000,North Carolina,5,CA30,90,...,"  Dividends, interest, and rent 2/",38742056,40823209,41116731,40113484,41343324,45619833,49588772,52962924,59185354,61709590,55347912,53328857,59578485,63843918,63976295,70246098,75715637,76951124
37000,North Carolina,5,CA30,100,...,  Population (persons) 3/,7949361,8081614,8210122,8326201,8422501,8553152,8705407,8917270,9118037,9309449,9449566,9558915,9650963,9746175,9841590,9934399,10035186,10146788
37000,North Carolina,5,CA30,110,...,  Per capita personal income 4/,26149,27373,27759,27777,28535,30611,32238,34112,36013,37810,35840,35331,36474,38600,37813,39558,41378,42244
37000,North Carolina,5,CA30,120,...,  Per capita net earnings 4/,17745,18606,18670,18605,19098,20469,21423,22726,23790,24799,22951,22371,22801,24453,23641,24587,25592,26287
37000,North Carolina,5,CA30,130,...,  Per capita personal current transfer receipts 4/,3530,3715,4081,4353,4528,4807,5119,5447,5732,6382,7031,7381,7499,7596,7671,7900,8241,8373
37000,North Carolina,5,CA30,140,...,    Per capita income maintenance benefits 4/,422,401,399,470,493,532,574,595,592,637,748,808,830,843,863,861,850,835
37000,North Carolina,5,CA30,150,...,    Per capita unemployment insurance compensation 4/,57,64,118,181,169,119,92,94,94,162,455,483,424,292,156,50,31,25
37000,North Carolina,5,CA30,160,...,    Per capita retirement and other 4/,3051,3250,3563,3702,3867,4157,4454,4758,5046,5582,5828,6090,6245,6461,6652,6990,7359,7513
37000,North Carolina,5,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4874,5051,5008,4818,4909,5334,5696,5939,6491,6629,5857,5579,6173,6551,6501,7071,7545,7584
37000,North Carolina,5,CA30,180,...,  Earnings by place of work,160202861,170718456,174215310,176474350,183676858,198898819,212183058,229937336,245679841,260541166,245559949,242870288,247261173,266746725,265555576,278839633,293357674,304481508
37000,North Carolina,5,CA30,190,...,    Wages and salaries,120556775,129043477,132002644,133676637,136871532,144842432,152427018,163347431,173900845,177799210,169692207,173667504,180149919,187170317,192889469,201610509,213183695,221503586
37000,North Carolina,5,CA30,200,...,    Supplements to wages and salaries,25509652,27053967,28394261,29574369,31923356,34235476,36850668,38828299,40924506,42146037,42754920,43968563,43508199,46266518,45738082,49166376,50695402,50908429
